"","Sample.ID","Culture","Salinity","Temperature","Treatment.ID","Replicate","Day","Date","Week","Continuation","DunaAlive","DunaDead","Fluorescenc","Absorbance"
"2623","S13_24_2M_3","13","2",24,"S13_24_2M","3",38,NA,"06",0,381398.052244567,370.28937111123,NA,NA
"2624","S13_24_4M_3","13","4",24,"S13_24_4M","3",38,NA,"06",0,36599.2975678728,1082.31385803826,NA,NA
"2625","Mix_24_2M_3","mix","2",24,"Mix_24_2M","3",38,NA,"06",0,383952.682810696,512.696460726449,NA,NA
"2626","Mix_24_4M_3","mix","4",24,"Mix_24_4M","3",38,NA,"06",0,34605.5615135917,313.301379958444,NA,NA
"2627","Blank_24_2M","blank","2",24,"Blank_24_2M","blank",38,NA,"06",0,0,0,NA,NA
"2628","Blank_24_4M","blank","4",24,"Blank_24_4M","blank",38,NA,"06",0,0,0,NA,NA
"2629","S1C_36_2M_1","1C","2",36,"S1C_36_2M","1",38,NA,"06",0,29761.9849584829,344.069190271479,NA,NA
"2630","S1C_36_4M_1","1C","4",36,"S1C_36_4M","1",38,NA,"06",0,23440.6130729148,256.337202498461,NA,NA
"2631","S3_36_2M_1","3","2",36,"S3_36_2M","1",38,NA,"06",0,1110.79265789906,0,NA,NA
"2632","S3_36_3.5M_1","3","3,5",36,"S3_36_3.5M","1",38,NA,"06",0,9146.2662324571,143.358404897447,NA,NA
"2633","S3_36_4M_1","3","4",36,"S3_36_4M","1",38,NA,"06",0,286.7184435508,0,NA,NA
"2634","S13_36_2M_1","13","2",36,"S13_36_2M","1",38,NA,"06",0,41835.2245456607,516.130254847082,NA,NA
"2635","S13_36_4M_1","13","4",36,"S13_36_4M","1",38,NA,"06",0,11136.5345163937,797.50119298983,NA,NA
"2636","Mix_36_2M_1","mix","2",36,"Mix_36_2M","1",38,NA,"06",0,108447.72950436,946.265223068187,NA,NA
"2637","Mix_36_4M_1","mix","4",36,"Mix_36_4M","1",38,NA,"06",0,20137.0077092399,455.717289035131,NA,NA
"2638","S1C_36_2M_2","1C","2",36,"S1C_36_2M","2",38,NA,"06",0,28156.6175363661,544.781805693438,NA,NA
"2639","S1C_36_4M_2","1C","4",36,"S1C_36_4M","2",38,NA,"06",0,14995.3318748682,86.0152880011559,NA,NA
"2640","S3_36_2M_2","3","2",36,"S3_36_2M","2",38,NA,"06",0,2924.51645918105,0,NA,NA
"2641","S3_36_3.5M_2","3","3,5",36,"S3_36_3.5M","2",38,NA,"06",0,34549.2574608095,286.715829550286,NA,NA
"2642","S3_36_4M_2","3","4",36,"S3_36_4M","2",38,NA,"06",0,1110.79517291507,56.9638550212854,NA,NA
"2643","S13_36_2M_2","13","2",36,"S13_36_2M","2",38,NA,"06",0,102137.664932815,831.553139542853,NA,NA
"2644","S13_36_4M_2","13","4",36,"S13_36_4M","2",38,NA,"06",0,16716.0281606894,716.810813065582,NA,NA
"2645","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",38,NA,"06",0,86565.7733485721,544.799501034406,NA,NA
"2646","Mix_36_4M_2","mix","4",36,"Mix_36_4M","2",38,NA,"06",0,18285.5009652346,199.374621116265,NA,NA
"2647","S1C_36_2M_3","1C","2",36,"S1C_36_2M","3",38,NA,"06",0,30277.9334652698,114.689141913901,NA,NA
"2648","S1C_36_4M_3","1C","4",36,"S1C_36_4M","3",38,NA,"06",0,20098.8254615208,143.358241522973,NA,NA
"2649","S3_36_2M_3","3","2",36,"S3_36_2M","3",38,NA,"06",0,1082.32059705625,0,NA,NA
"2650","S3_36_3.5M_3","3","3,5",36,"S3_36_3.5M","3",38,NA,"06",0,15138.6216786685,487.417743441978,NA,NA
"2651","S3_36_4M_3","3","4",36,"S3_36_4M","3",38,NA,"06",0,172.029987852196,0,NA,NA
"2652","S13_36_2M_3","13","2",36,"S13_36_2M","3",38,NA,"06",0,147033.993438336,544.782736998515,NA,NA
"2653","S13_36_4M_3","13","4",36,"S13_36_4M","3",38,NA,"06",0,21848.5305309162,143.363061226485,NA,NA
"2654","Mix_36_2M_3","mix","2",36,"Mix_36_2M","3",38,NA,"06",0,106673.936179716,455.749794092243,NA,NA
"2655","Mix_36_4M_3","mix","4",36,"Mix_36_4M","3",38,NA,"06",0,19738.4338480165,341.791062303315,NA,NA
"2656","Blank_36_2M","blank","2",36,"Blank_36_2M","blank",38,NA,"06",0,0,0,NA,NA
"2657","Blank_36_3.5M","blank","3,5",36,"Blank_36_3.5M","blank",38,NA,"06",0,0,0,NA,NA
"2658","Blank_36_4M","blank","4",36,"Blank_36_4M","blank",38,NA,"06",0,28.6716809794893,0,NA,NA
"2659","S1C_24_2M","1C","2",24,"pooled","pooled",38,NA,"06",0,98286.7771652628,238.113740844955,NA,NA
"2660","S1C_24_4M","1C","4",24,"pooled","pooled",38,NA,"06",0,26364.8063997587,237.349723736685,NA,NA
"2661","S3_24_2M","3","2",24,"pooled","pooled",38,NA,"06",0,1054931.6125852,712.079433460893,NA,NA
"2662","S3_24_4M","3","4",24,"pooled","pooled",38,NA,"06",0,52131.2928667342,1234.21354843967,NA,NA
"2663","S13_24_2M","13","2",24,"pooled","pooled",38,NA,"06",0,369069.36302357,493.714534033894,NA,NA
"2664","S13_24_4M","13","4",24,"pooled","pooled",38,NA,"06",0,37966.4285837997,740.530448465432,NA,NA
"2665","Mix_24_2M","mix","2",24,"pooled","pooled",38,NA,"06",0,385490.155372542,522.190194700325,NA,NA
"2666","Mix_24_4M","mix","4",24,"pooled","pooled",38,NA,"06",0,30096.0798269145,360.773365763016,NA,NA
"2667","S1C_36_2M","1C","2",36,"pooled","pooled",38,NA,"06",0,29398.8453200396,334.513379292939,NA,NA
"2668","S1C_36_4M","1C","4",36,"pooled","pooled",38,NA,"06",0,19511.5901364346,161.903577340863,NA,NA
"2669","S3_36_2M","3","2",36,"pooled","pooled",38,NA,"06",0,1705.87657137879,0,NA,NA
"2670","S3_36_3.5M","3","3,5",36,"pooled","pooled",38,NA,"06",0,19611.381790645,305.83065929657,NA,NA
"2671","S3_36_4M","3","4",36,"pooled","pooled",38,NA,"06",0,523.181201439355,18.9879516737618,NA,NA
"2672","S13_36_2M","13","2",36,"pooled","pooled",38,NA,"06",0,97002.2943056039,630.82204379615,NA,NA
"2673","S13_36_4M","13","4",36,"pooled","pooled",38,NA,"06",0,16567.0310693331,552.558355760632,NA,NA
"2674","Mix_36_2M","mix","2",36,"pooled","pooled",38,NA,"06",0,100562.479677549,648.938172731612,NA,NA
"2675","Mix_36_4M","mix","4",36,"pooled","pooled",38,NA,"06",0,19386.9808408303,332.29432415157,NA,NA
"2676","S1C_24_2M_1","1C","2",24,"S1C_24_2M","1",39,NA,"06",0,105470.010379891,56.9646288846291,NA,NA
"2677","S1C_24_4M_1","1C","4",24,"S1C_24_4M","1",39,NA,"06",0,34747.9122255097,113.927581067245,NA,NA
"2678","S3_24_2M_1","3","2",24,"S3_24_2M","1",39,NA,"06",0,1181493.61129763,313.310424634745,NA,NA
"2679","S3_24_4M_1","3","4",24,"S3_24_4M","1",39,NA,"06",0,157051.037342384,1253.21828855004,NA,NA
"2680","S13_24_2M_1","13","2",24,"S13_24_2M","1",39,NA,"06",0,617753.109240184,968.443642298333,NA,NA
"2681","S13_24_4M_1","13","4",24,"S13_24_4M","1",39,NA,"06",0,50242.0063726652,370.264219299687,NA,NA
"2682","Mix_24_2M_1","mix","2",24,"Mix_24_2M","1",39,NA,"06",0,531648.279796017,683.608824811379,NA,NA
"2683","Mix_24_4M_1","mix","4",24,"Mix_24_4M","1",39,NA,"06",0,47678.8006291119,199.37371828183,NA,NA
"2684","S1C_24_2M_2","1C","2",24,"S1C_24_2M","2",39,NA,"06",0,267765.421004841,227.861224129212,NA,NA
"2685","S1C_24_4M_2","1C","4",24,"S1C_24_4M","2",39,NA,"06",0,32184.5780870262,227.855420085142,NA,NA
"2686","S3_24_2M_2","3","2",24,"S3_24_2M","2",39,NA,"06",0,1162715.57061906,484.203730844253,NA,NA
"2687","S3_24_4M_2","3","4",24,"S3_24_4M","2",39,NA,"06",0,77214.9425494564,769.016395734165,NA,NA
"2688","S13_24_2M_2","13","2",24,"S13_24_2M","2",39,NA,"06",0,544077.485782035,512.689495554216,NA,NA
"2689","S13_24_4M_2","13","4",24,"S13_24_4M","2",39,NA,"06",0,43406.3346774303,341.782162814412,NA,NA
"2690","Mix_24_2M_2","mix","2",24,"Mix_24_2M","2",39,NA,"06",0,670692.031387942,398.780618339896,NA,NA
"2691","Mix_24_4M_2","mix","4",24,"Mix_24_4M","2",39,NA,"06",0,41469.9916137076,284.821370973266,NA,NA
"2692","S1C_24_2M_3","1C","2",24,"S1C_24_2M","3",39,NA,"06",0,157051.304037605,113.929128790428,NA,NA
"2693","S1C_24_4M_3","1C","4",24,"S1C_24_4M","3",39,NA,"06",0,37482.0468730535,199.372589750285,NA,NA
"2694","S3_24_2M_3","3","2",24,"S3_24_2M","3",39,NA,"06",0,1181310.9491844,113.932675814669,NA,NA
"2695","S3_24_4M_3","3","4",24,"S3_24_4M","3",39,NA,"06",0,121617.623948821,968.383890927379,NA,NA
"2696","S13_24_2M_3","13","2",24,"S13_24_2M","3",39,NA,"06",0,604056.583359815,541.192770492596,NA,NA
"2697","S13_24_4M_3","13","4",24,"S13_24_4M","3",39,NA,"06",0,45058.4093218367,769.012042787353,NA,NA
"2698","Mix_24_2M_3","mix","2",24,"Mix_24_2M","3",39,NA,"06",0,606136.932315224,484.225932770621,NA,NA
"2699","Mix_24_4M_3","mix","4",24,"Mix_24_4M","3",39,NA,"06",0,51753.1508966157,430.081586398469,NA,NA
"2700","Blank_24_2M","blank","2",24,"Blank_24_2M","blank",39,NA,"06",0,0,0,NA,NA
"2701","Blank_24_4M","blank","4",24,"Blank_24_4M","blank",39,NA,"06",0,0,0,NA,NA
"2702","S1C_36_2M_1","1C","2",36,"S1C_36_2M","1",39,NA,"06",0,47138.2570845714,170.893983388174,NA,NA
"2703","S1C_36_4M_1","1C","4",36,"S1C_36_4M","1",39,NA,"06",0,36770.0019096596,341.781582429059,NA,NA
"2704","S3_36_2M_1","3","2",36,"S3_36_2M","1",39,NA,"06",0,1462.27656051982,28.6720894219572,NA,NA
"2705","S3_36_3.5M_1","3","3,5",36,"S3_36_3.5M","1",39,NA,"06",0,13443.4393468809,170.891178138317,NA,NA
"2706","S3_36_4M_1","3","4",36,"S3_36_4M","1",39,NA,"06",0,344.060955954026,0,NA,NA
"2707","S13_36_2M_1","13","2",36,"S13_36_2M","1",39,NA,"06",0,71143.6427488494,487.481631088448,NA,NA
"2708","S13_36_4M_1","13","4",36,"S13_36_4M","1",39,NA,"06",0,13415.0789793025,825.981508279771,NA,NA
"2709","Mix_36_2M_1","mix","2",36,"Mix_36_2M","1",39,NA,"06",0,157145.615302395,487.495521923488,NA,NA
"2710","Mix_36_4M_1","mix","4",36,"Mix_36_4M","1",39,NA,"06",0,26119.9757896843,401.404677338727,NA,NA
"2711","S1C_36_2M_2","1C","2",36,"S1C_36_2M","2",39,NA,"06",0,36685.3663615832,142.412136496829,NA,NA
"2712","S1C_36_4M_2","1C","4",36,"S1C_36_4M","2",39,NA,"06",0,21475.0768168825,286.716646420327,NA,NA
"2713","S3_36_2M_2","3","2",36,"S3_36_2M","2",39,NA,"06",0,6709.18864110351,0,NA,NA
"2714","S3_36_3.5M_2","3","3,5",36,"S3_36_3.5M","2",39,NA,"06",0,46706.4876825568,516.093786547589,NA,NA
"2715","S3_36_4M_2","3","4",36,"S3_36_4M","2",39,NA,"06",0,1452.57830304278,28.4819275106427,NA,NA
"2716","S13_36_2M_2","13","2",36,"S13_36_2M","2",39,NA,"06",0,178759.936713809,487.474963768808,NA,NA
"2717","S13_36_4M_2","13","4",36,"S13_36_4M","2",39,NA,"06",0,20586.5602049652,774.146414392843,NA,NA
"2718","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",39,NA,"06",0,147631.858166859,427.257934112075,NA,NA
"2719","Mix_36_4M_2","mix","4",36,"Mix_36_4M","2",39,NA,"06",0,24486.0062242033,401.409938101694,NA,NA
"2720","S1C_36_2M_3","1C","2",36,"S1C_36_2M","3",39,NA,"06",0,44831.188308831,227.858644517566,NA,NA
"2721","S1C_36_4M_3","1C","4",36,"S1C_36_4M","3",39,NA,"06",0,29875.9256279458,344.060563853502,NA,NA
"2722","S3_36_2M_3","3","2",36,"S3_36_2M","3",39,NA,"06",0,1863.68050261462,0,NA,NA
"2723","S3_36_3.5M_3","3","3,5",36,"S3_36_3.5M","3",39,NA,"06",0,21733.0970311188,573.432639343504,NA,NA
"2724","S3_36_4M_3","3","4",36,"S3_36_4M","3",39,NA,"06",0,458.746111474803,28.6716319671752,NA,NA
"2725","S13_36_2M_3","13","2",36,"S13_36_2M","3",39,NA,"06",0,202093.002835011,911.483592772427,NA,NA
"2726","S13_36_4M_3","13","4",36,"S13_36_4M","3",39,NA,"06",0,33001.9698335394,286.724325226233,NA,NA
"2727","Mix_36_2M_3","mix","2",36,"Mix_36_2M","3",39,NA,"06",0,154300.954926034,401.45202917013,NA,NA
"2728","Mix_36_4M_3","mix","4",36,"Mix_36_4M","3",39,NA,"06",0,26915.5890861045,598.124201913433,NA,NA
"2729","Blank_36_2M","blank","2",36,"Blank_36_2M","blank",39,NA,"06",0,28.4822015861576,0,NA,NA
"2730","Blank_36_3.5M","blank","3,5",36,"Blank_36_3.5M","blank",39,NA,"06",0,200.703253576842,0,NA,NA
"2731","Blank_36_4M","blank","4",36,"Blank_36_4M","blank",39,NA,"06",0,57.3432639343504,0,NA,NA
"2732","S1C_24_2M","1C","2",24,"pooled","pooled",39,NA,"06",0,176762.245140779,132.91832726809,NA,NA
"2733","S1C_24_4M","1C","4",24,"pooled","pooled",39,NA,"06",0,34804.8457285298,180.385196967557,NA,NA
"2734","S3_24_2M","3","2",24,"pooled","pooled",39,NA,"06",0,1175173.3770337,303.815610431222,NA,NA
"2735","S3_24_4M","3","4",24,"pooled","pooled",39,NA,"06",0,118627.867946887,996.872858403861,NA,NA
"2736","S13_24_2M","13","2",24,"pooled","pooled",39,NA,"06",0,588629.059460678,674.108636115048,NA,NA
"2737","S13_24_4M","13","4",24,"pooled","pooled",39,NA,"06",0,46235.5834573107,493.686141633817,NA,NA
"2738","Mix_24_2M","mix","2",24,"pooled","pooled",39,NA,"06",0,602825.747833061,522.205125307299,NA,NA
"2739","Mix_24_4M","mix","4",24,"pooled","pooled",39,NA,"06",0,46967.3143798117,304.758891884522,NA,NA
"2740","S1C_36_2M","1C","2",36,"pooled","pooled",39,NA,"06",0,42884.9372516619,180.388254800856,NA,NA
"2741","S1C_36_4M","1C","4",36,"pooled","pooled",39,NA,"06",0,29373.6681181626,324.186264234296,NA,NA
"2742","S3_36_2M","3","2",36,"pooled","pooled",39,NA,"06",0,3345.04856807932,9.5573631406524,NA,NA
"2743","S3_36_3.5M","3","3,5",36,"pooled","pooled",39,NA,"06",0,27294.3413535188,420.139201343137,NA,NA
"2744","S3_36_4M","3","4",36,"pooled","pooled",39,NA,"06",0,751.795123490536,19.051186492606,NA,NA
"2745","S13_36_2M","13","2",36,"pooled","pooled",39,NA,"06",0,150665.527432556,628.813395876561,NA,NA
"2746","S13_36_4M","13","4",36,"pooled","pooled",39,NA,"06",0,22334.536339269,628.950749299616,NA,NA
"2747","Mix_36_2M","mix","2",36,"pooled","pooled",39,NA,"06",0,153026.142798429,438.735161735231,NA,NA
"2748","Mix_36_4M","mix","4",36,"pooled","pooled",39,NA,"06",0,25840.5236999974,466.979605784618,NA,NA
"2749","S1C_24_2M_1","1C","2",24,"S1C_24_2M","1",42,NA,"06",1,291487.346018721,56.964499905945,NA,NA
"2750","S1C_24_4M_1","1C","4",24,"S1C_24_4M","1",42,NA,"06",1,76531.0691802274,170.891855259161,NA,NA
"2751","S3_24_2M_1","3","2",24,"S3_24_2M","1",42,NA,"06",1,1172087.71027078,455.732767055468,NA,NA
"2752","S3_24_4M_1","3","4",24,"S3_24_4M","1",42,NA,"06",1,431882.956623137,2364.06287672099,NA,NA
"2753","S13_24_2M_1","13","2",24,"S13_24_2M","1",42,NA,"06",1,785697.485129004,1224.89275108938,NA,NA
"2754","S13_24_4M_1","13","4",24,"S13_24_4M","1",42,NA,"06",1,108801.08626237,1082.31447067279,NA,NA
"2755","Mix_24_2M_1","mix","2",24,"Mix_24_2M","1",42,NA,"06",1,682251.490093954,1863.91841190766,NA,NA
"2756","Mix_24_4M_1","mix","4",24,"Mix_24_4M","1",42,NA,"06",1,161237.286840406,740.535145354277,NA,NA
"2757","S1C_24_2M_2","1C","2",24,"S1C_24_2M","2",42,NA,"06",1,506940.784420623,769.084743459955,NA,NA
"2758","S1C_24_4M_2","1C","4",24,"S1C_24_4M","2",42,NA,"06",1,77813.0664128052,199.374621116265,NA,NA
"2759","S3_24_2M_2","3","2",24,"S3_24_2M","2",42,NA,"06",1,1136595.59086492,996.913734970739,NA,NA
"2760","S3_24_4M_2","3","4",24,"S3_24_4M","2",42,NA,"06",1,288607.371465342,1936.7710707237,NA,NA
"2761","S13_24_2M_2","13","2",24,"S13_24_2M","2",42,NA,"06",1,868839.316292537,1082.38186470565,NA,NA
"2762","S13_24_4M_2","13","4",24,"S13_24_4M","2",42,NA,"06",1,106607.915016769,939.904139875331,NA,NA
"2763","Mix_24_2M_2","mix","2",24,"Mix_24_2M","2",42,NA,"06",1,822658.183003855,1908.52140793831,NA,NA
"2764","Mix_24_4M_2","mix","4",24,"Mix_24_4M","2",42,NA,"06",1,134152.004769478,683.577094366767,NA,NA
"2765","S1C_24_2M_3","1C","2",24,"S1C_24_2M","3",42,NA,"06",1,475759.75725685,569.669828482129,NA,NA
"2766","S1C_24_4M_3","1C","4",24,"S1C_24_4M","3",42,NA,"06",1,81459.9726285857,313.307587033022,NA,NA
"2767","S3_24_2M_3","3","2",24,"S3_24_2M","3",42,NA,"06",1,1188573.25932185,968.450220881488,NA,NA
"2768","S3_24_4M_3","3","4",24,"S3_24_4M","3",42,NA,"06",1,393309.608546047,2506.42664581448,NA,NA
"2769","S13_24_2M_3","13","2",24,"S13_24_2M","3",42,NA,"06",1,754478.112815322,1538.18167750321,NA,NA
"2770","S13_24_4M_3","13","4",24,"S13_24_4M","3",42,NA,"06",1,98349.2647579441,1139.29064301123,NA,NA
"2771","Mix_24_2M_3","mix","2",24,"Mix_24_2M","3",42,NA,"06",1,743243.849421316,1680.64491475769,NA,NA
"2772","Mix_24_4M_3","mix","4",24,"Mix_24_4M","3",42,NA,"06",1,154771.49494872,740.533468654162,NA,NA
"2773","Blank_24_2M","blank","2",24,"Blank_24_2M","blank",42,NA,"06",1,56.9638550212854,0,NA,NA
"2774","Blank_24_4M","blank","4",24,"Blank_24_4M","blank",42,NA,"06",1,113.926742734745,0,NA,NA
"2775","S1C_36_2M_1","1C","2",36,"S1C_36_2M","1",42,NA,"06",1,87813.4607596431,598.145532258354,NA,NA
"2776","S1C_36_4M_1","1C","4",36,"S1C_36_4M","1",42,NA,"06",1,77415.3250416844,825.991326787656,NA,NA
"2777","S3_36_2M_1","3","2",36,"S3_36_2M","1",42,NA,"06",1,3019.10824126774,28.482153219507,NA,NA
"2778","S3_36_3.5M_1","3","3,5",36,"S3_36_3.5M","1",42,NA,"06",1,25092.5355266771,284.818791449229,NA,NA
"2779","S3_36_4M_1","3","4",36,"S3_36_4M","1",42,NA,"06",1,996.871412761969,28.4820403646277,NA,NA
"2780","S13_36_2M_1","13","2",36,"S13_36_2M","1",42,NA,"06",1,188173.056982106,2924.96979764932,NA,NA
"2781","S13_36_4M_1","13","4",36,"S13_36_4M","1",42,NA,"06",1,38850.5704775817,602.112162383185,NA,NA
"2782","Mix_36_2M_1","mix","2",36,"Mix_36_2M","1",42,NA,"06",1,294480.670551463,2523.5465000028,NA,NA
"2783","Mix_36_4M_1","mix","4",36,"Mix_36_4M","1",42,NA,"06",1,61387.5730900706,917.516272247669,NA,NA
"2784","S1C_36_2M_2","1C","2",36,"S1C_36_2M","2",42,NA,"06",1,83123.1344175172,573.460741066003,NA,NA
"2785","S1C_36_4M_2","1C","4",36,"S1C_36_4M","2",42,NA,"06",1,41746.1815933885,286.718280174372,NA,NA
"2786","S3_36_2M_2","3","2",36,"S3_36_2M","2",42,NA,"06",1,13614.6387819804,0,NA,NA
"2787","S3_36_3.5M_2","3","3,5",36,"S3_36_3.5M","2",42,NA,"06",1,71033.8467954273,1367.13097280694,NA,NA
"2788","S3_36_4M_2","3","4",36,"S3_36_4M","2",42,NA,"06",1,5189.61565675662,57.3438194116753,NA,NA
"2789","S13_36_2M_2","13","2",36,"S13_36_2M","2",42,NA,"06",1,339115.742668759,1720.52634535139,NA,NA
"2790","S13_36_4M_2","13","4",36,"S13_36_4M","2",42,NA,"06",1,55366.1201610533,630.789561648458,NA,NA
"2791","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",42,NA,"06",1,336261.51167999,1196.35607713338,NA,NA
"2792","Mix_36_4M_2","mix","4",36,"Mix_36_4M","2",42,NA,"06",1,57172.0159963383,573.440481407606,NA,NA
"2793","S1C_36_2M_3","1C","2",36,"S1C_36_2M","3",42,NA,"06",1,96253.8496107145,946.195125753226,NA,NA
"2794","S1C_36_4M_3","1C","4",36,"S1C_36_4M","3",42,NA,"06",1,56223.1339584712,541.15478480798,NA,NA
"2795","S3_36_2M_3","3","2",36,"S3_36_2M","3",42,NA,"06",1,2179.06637931159,0,NA,NA
"2796","S3_36_3.5M_3","3","3,5",36,"S3_36_3.5M","3",42,NA,"06",1,32599.8498799473,716.795291995324,NA,NA
"2797","S3_36_4M_3","3","4",36,"S3_36_4M","3",42,NA,"06",1,797.49487312732,56.9639195090943,NA,NA
"2798","S13_36_2M_3","13","2",36,"S13_36_2M","3",42,NA,"06",1,344104.145713975,1025.47593093569,NA,NA
"2799","S13_36_4M_3","13","4",36,"S13_36_4M","3",42,NA,"06",1,79881.8977153972,544.779632660641,NA,NA
"2800","Mix_36_2M_3","mix","2",36,"Mix_36_2M","3",42,NA,"06",1,289023.374212135,1691.87211811846,NA,NA
"2801","Mix_36_4M_3","mix","4",36,"Mix_36_4M","3",42,NA,"06",1,68329.111024705,484.199619599827,NA,NA
"2802","Blank_36_2M","blank","2",36,"Blank_36_2M","blank",42,NA,"06",1,85.4456374347687,0,NA,NA
"2803","Blank_36_3.5M","blank","3,5",36,"Blank_36_3.5M","blank",42,NA,"06",1,28.6716973169646,0,NA,NA
"2804","Blank_36_4M","blank","4",36,"Blank_36_4M","blank",42,NA,"06",1,172.030477977013,0,NA,NA
"2805","S1C_24_2M","1C","2",24,"pooled","pooled",42,NA,"06",1,424729.295898731,465.23969061601,NA,NA
"2806","S1C_24_4M","1C","4",24,"pooled","pooled",42,NA,"06",1,78601.3694072061,227.858021136149,NA,NA
"2807","S3_24_2M","3","2",24,"pooled","pooled",42,NA,"06",1,1165752.18681918,807.032240969232,NA,NA
"2808","S3_24_4M","3","4",24,"pooled","pooled",42,NA,"06",1,371266.645544842,2269.08686441972,NA,NA
"2809","S13_24_2M","13","2",24,"pooled","pooled",42,NA,"06",1,803004.971412288,1281.81876443275,NA,NA
"2810","S13_24_4M","13","4",24,"pooled","pooled",42,NA,"06",1,104586.088679028,1053.83641785312,NA,NA
"2811","Mix_24_2M","mix","2",24,"pooled","pooled",42,NA,"06",1,749384.507506375,1817.69491153455,NA,NA
"2812","Mix_24_4M","mix","4",24,"pooled","pooled",42,NA,"06",1,150053.595519535,721.548569458402,NA,NA
"2813","S1C_36_2M","1C","2",36,"pooled","pooled",42,NA,"06",1,89063.4815959583,705.933799692528,NA,NA
"2814","S1C_36_4M","1C","4",36,"pooled","pooled",42,NA,"06",1,58461.5468645147,551.288130590003,NA,NA
"2815","S3_36_2M","3","2",36,"pooled","pooled",42,NA,"06",1,6270.93780085324,9.494051073169,NA,NA
"2816","S3_36_3.5M","3","3,5",36,"pooled","pooled",42,NA,"06",1,42908.7440673506,789.581685417164,NA,NA
"2817","S3_36_4M","3","4",36,"pooled","pooled",42,NA,"06",1,2327.99398088197,47.5965930951324,NA,NA
"2818","S13_36_2M","13","2",36,"pooled","pooled",42,NA,"06",1,290464.315121613,1890.32402464547,NA,NA
"2819","S13_36_4M","13","4",36,"pooled","pooled",42,NA,"06",1,58032.8627846774,592.560452230761,NA,NA
"2820","Mix_36_2M","mix","2",36,"pooled","pooled",42,NA,"06",1,306588.518814529,1803.92489841821,NA,NA
"2821","Mix_36_4M","mix","4",36,"pooled","pooled",42,NA,"06",1,62296.2333703713,658.385457751701,NA,NA
"2822","S1C_24_2M_1","1C","2",24,"S1C_24_2M","1",43,NA,"07",0,43748.0425509196,0,NA,NA
"2823","S1C_24_4M_1","1C","4",24,"S1C_24_4M","1",43,NA,"07",0,12959.1376447221,0,NA,NA
"2824","S3_24_2M_1","3","2",24,"S3_24_2M","1",43,NA,"07",0,385116.349399837,256.345473308079,NA,NA
"2825","S3_24_4M_1","3","4",24,"S3_24_4M","1",43,NA,"07",0,97665.6903721373,2193.13448779661,NA,NA
"2826","S13_24_2M_1","13","2",24,"S13_24_2M","1",43,NA,"07",0,113545.097326246,286.730043753146,NA,NA
"2827","S13_24_4M_1","13","4",24,"S13_24_4M","1",43,NA,"07",0,18655.4196456976,227.85245368791,NA,NA
"2828","Mix_24_2M_1","mix","2",24,"Mix_24_2M","1",43,NA,"07",0,103877.411556991,113.931901899634,NA,NA
"2829","Mix_24_4M_1","mix","4",24,"Mix_24_4M","1",43,NA,"07",0,19680.8225273181,227.853227523219,NA,NA
"2830","S1C_24_2M_2","1C","2",24,"S1C_24_2M","2",43,NA,"07",0,62177.8427108252,85.448249259036,NA,NA
"2831","S1C_24_4M_2","1C","4",24,"S1C_24_4M","2",43,NA,"07",0,13614.1686957025,142.407622339984,NA,NA
"2832","S3_24_2M_2","3","2",24,"S3_24_2M","2",43,NA,"07",0,359287.303322005,398.765042532747,NA,NA
"2833","S3_24_4M_2","3","4",24,"S3_24_4M","2",43,NA,"07",0,47308.3744812907,1452.57501417569,NA,NA
"2834","S13_24_2M_2","13","2",24,"S13_24_2M","2",43,NA,"07",0,122417.264649515,170.894273591692,NA,NA
"2835","S13_24_4M_2","13","4",24,"S13_24_4M","2",43,NA,"07",0,18456.2472389382,142.409315115264,NA,NA
"2836","Mix_24_2M_2","mix","2",24,"Mix_24_2M","2",43,NA,"07",0,115641.338649025,227.864706697587,NA,NA
"2837","Mix_24_4M_2","mix","4",24,"Mix_24_4M","2",43,NA,"07",0,15949.7620391442,113.926871708173,NA,NA
"2838","S1C_24_2M_3","1C","2",24,"S1C_24_2M","3",43,NA,"07",0,61179.872898985,85.4467498589175,NA,NA
"2839","S1C_24_4M_3","1C","4",24,"S1C_24_4M","3",43,NA,"07",0,12702.8102441794,56.9632746375757,NA,NA
"2840","S3_24_2M_3","3","2",24,"S3_24_2M","3",43,NA,"07",0,353250.061027449,170.899884386768,NA,NA
"2841","S3_24_4M_3","3","4",24,"S3_24_4M","3",43,NA,"07",0,85218.3612454927,1708.92435652726,NA,NA
"2842","S13_24_2M_3","13","2",24,"S13_24_2M","3",43,NA,"07",0,107353.732248063,113.933385246021,NA,NA
"2843","S13_24_4M_3","13","4",24,"S13_24_4M","3",43,NA,"07",0,18740.9491798656,113.926742734745,NA,NA
